map,1_LH_CX_Vis_1,2_LH_CX_Vis_2,3_LH_CX_Vis_3,4_LH_CX_Vis_4,5_LH_CX_Vis_5,6_LH_CX_Vis_6,7_LH_CX_Vis_7,8_LH_CX_Vis_8,9_LH_CX_Vis_9,10_LH_CX_SomMot_1,11_LH_CX_SomMot_2,12_LH_CX_SomMot_3,13_LH_CX_SomMot_4,14_LH_CX_SomMot_5,15_LH_CX_SomMot_6,16_LH_CX_DorsAttn_Post_1,17_LH_CX_DorsAttn_Post_2,18_LH_CX_DorsAttn_Post_3,19_LH_CX_DorsAttn_Post_4,20_LH_CX_DorsAttn_Post_5,21_LH_CX_DorsAttn_Post_6,22_LH_CX_DorsAttn_PrCv_1,23_LH_CX_DorsAttn_FEF_1,24_LH_CX_SalVentAttn_ParOper_1,25_LH_CX_SalVentAttn_FrOperIns_1,26_LH_CX_SalVentAttn_FrOperIns_2,27_LH_CX_SalVentAttn_PFCl_1,28_LH_CX_SalVentAttn_Med_1,29_LH_CX_SalVentAttn_Med_2,30_LH_CX_SalVentAttn_Med_3,31_LH_CX_Limbic_OFC_1,32_LH_CX_Limbic_TempPole_1,33_LH_CX_Limbic_TempPole_2,34_LH_CX_Cont_Par_1,35_LH_CX_Cont_PFCl_1,36_LH_CX_Cont_pCun_1,37_LH_CX_Cont_Cing_1,38_LH_CX_Default_Temp_1,39_LH_CX_Default_Temp_2,40_LH_CX_Default_Par_1,41_LH_CX_Default_Par_2,42_LH_CX_Default_PFC_1,43_LH_CX_Default_PFC_2,44_LH_CX_Default_PFC_3,45_LH_CX_Default_PFC_4,46_LH_CX_Default_PFC_5,47_LH_CX_Default_PFC_6,48_LH_CX_Default_PFC_7,49_LH_CX_Default_pCunPCC_1,50_LH_CX_Default_pCunPCC_2,51_RH_CX_Vis_1,52_RH_CX_Vis_2,53_RH_CX_Vis_3,54_RH_CX_Vis_4,55_RH_CX_Vis_5,56_RH_CX_Vis_6,57_RH_CX_Vis_7,58_RH_CX_Vis_8,59_RH_CX_SomMot_1,60_RH_CX_SomMot_2,61_RH_CX_SomMot_3,62_RH_CX_SomMot_4,63_RH_CX_SomMot_5,64_RH_CX_SomMot_6,65_RH_CX_SomMot_7,66_RH_CX_SomMot_8,67_RH_CX_DorsAttn_Post_1,68_RH_CX_DorsAttn_Post_2,69_RH_CX_DorsAttn_Post_3,70_RH_CX_DorsAttn_Post_4,71_RH_CX_DorsAttn_Post_5,72_RH_CX_DorsAttn_PrCv_1,73_RH_CX_DorsAttn_FEF_1,74_RH_CX_SalVentAttn_TempOccPar_1,75_RH_CX_SalVentAttn_TempOccPar_2,76_RH_CX_SalVentAttn_FrOperIns_1,77_RH_CX_SalVentAttn_Med_1,78_RH_CX_SalVentAttn_Med_2,79_RH_CX_Limbic_OFC_1,80_RH_CX_Limbic_TempPole_1,81_RH_CX_Cont_Par_1,82_RH_CX_Cont_Par_2,83_RH_CX_Cont_PFCl_1,84_RH_CX_Cont_PFCl_2,85_RH_CX_Cont_PFCl_3,86_RH_CX_Cont_PFCl_4,87_RH_CX_Cont_Cing_1,88_RH_CX_Cont_PFCmp_1,89_RH_CX_Cont_pCun_1,90_RH_CX_Default_Par_1,91_RH_CX_Default_Temp_1,92_RH_CX_Default_Temp_2,93_RH_CX_Default_Temp_3,94_RH_CX_Default_PFCv_1,95_RH_CX_Default_PFCv_2,96_RH_CX_Default_PFCdPFCm_1,97_RH_CX_Default_PFCdPFCm_2,98_RH_CX_Default_PFCdPFCm_3,99_RH_CX_Default_pCunPCC_1,100_RH_CX_Default_pCunPCC_2,101_LH_SC_HIP,102_LH_SC_AMY,103_LH_SC_pTHA,104_LH_SC_aTHA,105_LH_SC_NAc,106_LH_SC_GP,107_LH_SC_PUT,108_LH_SC_CAU,109_RH_SC_HIP,110_RH_SC_AMY,111_RH_SC_pTHA,112_RH_SC_aTHA,113_RH_SC_NAc,114_RH_SC_GP,115_RH_SC_PUT,116_RH_SC_CAU
target-5HT4_tracer-sb207145_n-59_dx-hc_pub-beliveau2017,0.6642082929611206,0.6102288961410522,0.6247307658195496,0.547080397605896,0.4338783025741577,0.5467542409896851,0.8021022081375122,0.6946884989738464,0.6114479899406433,0.7550051808357239,0.6769623756408691,0.8266656994819641,0.5572819113731384,0.4766961932182312,0.48282912373542786,0.8034430742263794,0.7930281162261963,0.6827477216720581,0.6728994846343994,0.7108944654464722,0.6296334862709045,0.7223287224769592,0.6159923076629639,0.8745310306549072,0.7476341128349304,0.798947811126709,0.7704144716262817,0.700615406036377,0.7220643758773804,0.6298355460166931,0.752327024936676,0.7839623689651489,0.8997955322265625,0.7806708812713623,0.7350053191184998,0.709250271320343,0.5765560269355774,0.9168722629547119,0.8866686820983887,0.8890796899795532,0.8672031164169312,0.7174862027168274,0.7492142915725708,0.7579454779624939,0.7736729979515076,0.7154379487037659,0.6847190856933594,0.700452446937561,0.6599990725517273,0.8032829761505127,0.6880313158035278,0.6888906359672546,0.7885748147964478,0.5250046253204346,0.5190331339836121,0.6018269658088684,0.7833033800125122,0.6166373491287231,0.7402409911155701,0.7009127140045166,0.8018338084220886,0.5423629879951477,0.4691552221775055,0.47605055570602417,0.5819458961486816,0.46832266449928284,0.8659169673919678,0.7092076539993286,0.7390016317367554,0.7040533423423767,0.6723464131355286,0.6874805092811584,0.6077022552490234,0.8973328471183777,0.8523263931274414,0.7523576021194458,0.7223971486091614,0.6779935359954834,0.7432218790054321,0.7875486016273499,0.8706920146942139,0.8370457291603088,0.7692217230796814,0.7319326400756836,0.7368720769882202,0.6507015824317932,0.6133148670196533,0.6671327948570251,0.7525582909584045,0.884231686592102,0.9221964478492737,0.8307861089706421,0.8861246109008789,0.6901735067367554,0.7222719788551331,0.739555299282074,0.7077276706695557,0.6675529479980469,0.6699520349502563,0.8178710341453552,,,,,,,,,,,,,,,,
target-D23_tracer-fallypride_n-49_dx-hc_pub-jaworska2020,0.06395458430051804,0.04739340767264366,0.04912334308028221,0.04398661479353905,0.0394551120698452,0.04005470126867294,0.06526806205511093,0.047827038913965225,0.047438837587833405,0.06865895539522171,0.07163283973932266,0.06471086293458939,0.044946782290935516,0.041206445544958115,0.03898731619119644,0.07020236551761627,0.061398688703775406,0.050578728318214417,0.05210009962320328,0.055394284427165985,0.04999949038028717,0.048433296382427216,0.04083220660686493,0.06804167479276657,0.11688399314880371,0.08815539628267288,0.05055584758520126,0.051528140902519226,0.04749837890267372,0.041885219514369965,0.05732228234410286,0.07839205861091614,0.07758289575576782,0.05492788553237915,0.05019279196858406,0.05109989270567894,0.04942813515663147,0.08229507505893707,0.07745809853076935,0.07101626694202423,0.06456837058067322,0.07661358267068863,0.05285549908876419,0.05226559191942215,0.05135767534375191,0.045281633734703064,0.04350947588682175,0.042856648564338684,0.03890467435121536,0.05287594348192215,0.060421984642744064,0.04963221400976181,0.06494979560375214,0.04236355796456337,0.041326284408569336,0.04010049253702164,0.05097464844584465,0.04607028514146805,0.06658043712377548,0.08242618292570114,0.06583289057016373,0.048042841255664825,0.04409557580947876,0.04397702217102051,0.047374993562698364,0.03681128844618797,0.06721466779708862,0.059117160737514496,0.054122377187013626,0.05106569454073906,0.05078582838177681,0.04799763485789299,0.040064286440610886,0.07042444497346878,0.06807983666658401,0.10832098871469498,0.04440421983599663,0.04273967817425728,0.06202368438243866,0.07758288085460663,0.06429640203714371,0.061068177223205566,0.05544625222682953,0.050778016448020935,0.05215313285589218,0.0449691116809845,0.04707854241132736,0.049317728728055954,0.052860841155052185,0.06813741475343704,0.07720649987459183,0.0814230665564537,0.07602972537279129,0.0718175619840622,0.05488905683159828,0.05132628232240677,0.0468694269657135,0.04318805783987045,0.03975656256079674,0.0509437695145607,0.08058870583772659,0.15643168985843658,0.1388610452413559,0.18665187060832977,0.5840813517570496,,0.7452045679092407,0.6673873066902161,0.07073358446359634,0.15587148070335388,0.11535768955945969,0.15995363891124725,0.6489138007164001,,0.701286256313324,0.6607736349105835
target-GABAa_tracer-flumazenil_n-6_dx-hc_pub-dukart2018,0.6528280377388,0.7282578945159912,0.7513424158096313,0.6773788928985596,0.7921447157859802,0.7803083658218384,0.707616925239563,0.6684672832489014,0.7008920311927795,0.6882034540176392,0.6418662667274475,0.6992778778076172,0.5950028300285339,0.5348910093307495,0.5414647459983826,0.7141733169555664,0.6512272357940674,0.6366661190986633,0.62223219871521,0.6202671527862549,0.5799645185470581,0.6329364776611328,0.5758519768714905,0.6820579767227173,0.6484992504119873,0.6859355568885803,0.6771887540817261,0.6646947860717773,0.633794903755188,0.5711475610733032,0.6602301597595215,0.5838193297386169,0.6596159338951111,0.6617864370346069,0.6656144857406616,0.6986336708068848,0.6806690096855164,0.6607351303100586,0.705371618270874,0.7143755555152893,0.6926112174987793,0.7046331167221069,0.6501854062080383,0.7310839295387268,0.6314093470573425,0.5858167409896851,0.5842770934104919,0.6496849060058594,0.6639310717582703,0.7406860589981079,0.6553024649620056,0.7263621091842651,0.6812804937362671,0.6896032094955444,0.8215996026992798,0.7057785391807556,0.6788807511329651,0.6672813892364502,0.6768782138824463,0.6840922832489014,0.7006641626358032,0.6093050837516785,0.6042217016220093,0.5412393808364868,0.5579720735549927,0.532929539680481,0.7038111686706543,0.6537972092628479,0.6430781483650208,0.6383883357048035,0.5926201939582825,0.6517348885536194,0.5893095135688782,0.7019484639167786,0.6849755644798279,0.7055975198745728,0.6155908107757568,0.5976434946060181,0.6408171057701111,0.6050610542297363,0.6442593336105347,0.696665346622467,0.6459957957267761,0.6727595925331116,0.6797528266906738,0.6242178082466125,0.6613842844963074,0.6615475416183472,0.7063878774642944,0.7042844891548157,0.6656346321105957,0.6442269086837769,0.7286101579666138,0.6843531131744385,0.6537624597549438,0.7160184383392334,0.5815503001213074,0.6334449648857117,0.6912715435028076,0.7173249125480652,0.5401384830474854,0.5262752771377563,0.35008493065834045,0.3284112215042114,0.48187756538391113,,0.4013277590274811,0.25608769059181213,0.5515727996826172,0.5202713012695312,0.3602895438671112,0.3566942512989044,0.4761424660682678,,0.3999357223510742,0.26665452122688293
target-5HT1a_tracer-cumi101_n-8_dx-hc_pub-beliveau2017,0.599277913570404,0.28954389691352844,0.3465266525745392,0.24070516228675842,0.1265946626663208,0.24229753017425537,0.43133458495140076,0.30417028069496155,0.2585800588130951,0.41497328877449036,0.4308546781539917,0.4947994649410248,0.339935839176178,0.25289541482925415,0.2920611500740051,0.46708253026008606,0.43380290269851685,0.31207412481307983,0.3534860610961914,0.33617904782295227,0.33414632081985474,0.4158637523651123,0.34650498628616333,0.4474763572216034,0.650665283203125,0.5554566979408264,0.42957308888435364,0.4292236268520355,0.4117703437805176,0.3627622425556183,0.4988771975040436,0.7043567895889282,0.5618919134140015,0.3644838333129883,0.3940609097480774,0.2920621633529663,0.24801988899707794,0.5929597616195679,0.5119558572769165,0.4845624566078186,0.4198363721370697,0.5004794597625732,0.4229621887207031,0.48478731513023376,0.4498768448829651,0.4031044840812683,0.3684237599372864,0.3721725344657898,0.3040429949760437,0.3680165708065033,0.5776304006576538,0.3743317723274231,0.4519944489002228,0.21625328063964844,0.17080481350421906,0.3155955672264099,0.34783047437667847,0.25753840804100037,0.41735953092575073,0.4814525842666626,0.48842349648475647,0.3442499041557312,0.28089648485183716,0.2627454698085785,0.31621646881103516,0.28441372513771057,0.4556210935115814,0.4046125113964081,0.3644965887069702,0.31541356444358826,0.3406487703323364,0.4068601727485657,0.3439446985721588,0.4755755662918091,0.4642072916030884,0.586327850818634,0.4077935516834259,0.40612831711769104,0.4893108010292053,0.6698319315910339,0.4270144999027252,0.38161608576774597,0.43830162286758423,0.39478880167007446,0.41934746503829956,0.36178329586982727,0.25982922315597534,0.39734917879104614,0.33064189553260803,0.45197489857673645,0.5605688095092773,0.573934018611908,0.5043274760246277,0.4738256335258484,0.41970404982566833,0.4831889867782593,0.3999954164028168,0.3713962435722351,0.3122856914997101,0.3723606467247009,,,,,,,,,,,,,,,,
target-CB1_tracer-omar_n-77_dx-hc_pub-normandin2015,0.6329328417778015,0.5871609449386597,0.5601407289505005,0.5808802843093872,0.5376179218292236,0.5166334509849548,0.586288571357727,0.5498201847076416,0.5661678910255432,0.6196980476379395,0.5078383088111877,0.6341873407363892,0.547486424446106,0.5698301196098328,0.5878611207008362,0.6417299509048462,0.6215043067932129,0.5934275388717651,0.5601176619529724,0.655349850654602,0.613936185836792,0.5511037111282349,0.5570551156997681,0.6396834850311279,0.7145966291427612,0.6300637125968933,0.6413147449493408,0.6113907694816589,0.6038302779197693,0.6279972195625305,0.6777654886245728,0.6665595173835754,0.6610041260719299,0.597370445728302,0.6034548282623291,0.6226431131362915,0.5548009276390076,0.706091046333313,0.6104170083999634,0.6030547618865967,0.624994158744812,0.6711083650588989,0.6744009256362915,0.6894235014915466,0.6656371355056763,0.65158611536026,0.5965525507926941,0.5843793153762817,0.510697066783905,0.6130676865577698,0.6501634120941162,0.5877242088317871,0.6471682190895081,0.5754096508026123,0.5120916962623596,0.5198470950126648,0.5982895493507385,0.5410868525505066,0.6269170045852661,0.601986825466156,0.6810791492462158,0.5798031687736511,0.5627371072769165,0.5669502019882202,0.5850021839141846,0.5645745396614075,0.665075421333313,0.5898395776748657,0.5961146354675293,0.5932724475860596,0.6265456080436707,0.5985128283500671,0.5755136609077454,0.6460654139518738,0.659119725227356,0.7061017155647278,0.5574509501457214,0.5837821364402771,0.6727285981178284,0.6510573625564575,0.6828007102012634,0.6739515662193298,0.6919388175010681,0.6710677146911621,0.7034755945205688,0.6486109495162964,0.5285519361495972,0.6067721843719482,0.5969797968864441,0.682646632194519,0.6843588352203369,0.7001239657402039,0.6167978644371033,0.6660534143447876,0.6687787175178528,0.6873462796211243,0.6612427234649658,0.631942868232727,0.512336015701294,0.568075954914093,0.6134645938873291,0.6925802230834961,0.4530997574329376,0.454975962638855,0.6657364964485168,,0.7535863518714905,0.5380353927612305,0.6371523141860962,0.6868165135383606,0.517861545085907,0.4802212715148926,0.7136749625205994,,0.77260822057724,0.5471342206001282
target-FDOPA_tracer-fluorodopa_n-12_dx-hc_pub-garciagomez2018,0.332024484872818,0.32218995690345764,0.31143614649772644,0.2928553521633148,0.29956671595573425,0.2958256006240845,0.3056221306324005,0.2935575246810913,0.2964402139186859,0.30516117811203003,0.32504406571388245,0.3150842785835266,0.28816714882850647,0.2716549038887024,0.2896394431591034,0.3313215672969818,0.2964666187763214,0.29105305671691895,0.2886233925819397,0.3062698543071747,0.28351029753685,0.30321136116981506,0.2931332588195801,0.305061936378479,0.3680146634578705,0.3631521463394165,0.31637462973594666,0.34478065371513367,0.30968722701072693,0.30422019958496094,0.3521100878715515,0.3414075970649719,0.32922297716140747,0.2890734076499939,0.30873048305511475,0.2997727692127228,0.31760987639427185,0.34196096658706665,0.322872132062912,0.3138865828514099,0.3028320074081421,0.34977102279663086,0.3082493245601654,0.3712066113948822,0.31478819251060486,0.30446964502334595,0.2916988134384155,0.3013352155685425,0.2958834767341614,0.3194587528705597,0.33936595916748047,0.3267418146133423,0.3273291289806366,0.2933242619037628,0.29916292428970337,0.296268492937088,0.2988815903663635,0.2892612814903259,0.306890606880188,0.33933305740356445,0.31392040848731995,0.2895752191543579,0.281216025352478,0.26720067858695984,0.2723982334136963,0.2866875231266022,0.3100041151046753,0.29367944598197937,0.285689115524292,0.2904207408428192,0.2904379069805145,0.3028103709220886,0.2904135286808014,0.31348174810409546,0.3026166260242462,0.3684641420841217,0.30881407856941223,0.31803321838378906,0.3483026921749115,0.3448505103588104,0.29117104411125183,0.2895086705684662,0.3184671401977539,0.3094252645969391,0.31284523010253906,0.2875043749809265,0.31622493267059326,0.34269997477531433,0.3077273666858673,0.3089677393436432,0.3334957957267761,0.32923054695129395,0.32455533742904663,0.33907195925712585,0.3086555302143097,0.36409637331962585,0.3002677261829376,0.30104461312294006,0.2919921576976776,0.31523099541664124,0.34401798248291016,0.42489662766456604,0.3685283958911896,0.33634892106056213,0.7043417692184448,,0.8202764391899109,0.6921270489692688,0.3422328233718872,0.4299826920032501,0.36113086342811584,0.332917720079422,0.7620086073875427,,0.8014564514160156,0.6926265358924866
target-5HT2a_tracer-cimbi36_n-29_dx-hc_pub-beliveau2017,0.568938136100769,0.6879593729972839,0.6926313638687134,0.723309338092804,0.7465359568595886,0.7316470742225647,0.8052949905395508,0.7507272362709045,0.7067415714263916,0.7916446924209595,0.6966310143470764,0.7885134220123291,0.6249287128448486,0.5408276319503784,0.5272342562675476,0.7769600749015808,0.756783127784729,0.6654983758926392,0.6255203485488892,0.6879525780677795,0.6148773431777954,0.8059016466140747,0.7306007742881775,0.8241168856620789,0.6189702749252319,0.8189592957496643,0.8234497308731079,0.7277951836585999,0.716552734375,0.7471138834953308,0.7585046291351318,0.6064350605010986,0.8566408157348633,0.8126558065414429,0.7923241257667542,0.7148493528366089,0.6461718082427979,0.8285157084465027,0.8520875573158264,0.8469899892807007,0.8084442615509033,0.7382686734199524,0.8240295648574829,0.7734755873680115,0.8143018484115601,0.8121017813682556,0.7872635722160339,0.8054550290107727,0.6670953035354614,0.8285097479820251,0.5665255188941956,0.7051064968109131,0.7520952224731445,0.697459876537323,0.7773089408874512,0.6446639895439148,0.7716379761695862,0.6573530435562134,0.7465460300445557,0.6612303853034973,0.738223135471344,0.580342173576355,0.5418169498443604,0.511809766292572,0.5455725789070129,0.4991862177848816,0.7799838781356812,0.6481879949569702,0.731748104095459,0.6627923846244812,0.6350087523460388,0.7745394110679626,0.7000443935394287,0.781838595867157,0.7495208382606506,0.6960919499397278,0.6943979859352112,0.7242816686630249,0.7375056743621826,0.6200656890869141,0.7900720834732056,0.8072080016136169,0.8101516366004944,0.7691776156425476,0.7902628183364868,0.7391030788421631,0.6606237292289734,0.6529857516288757,0.7278814315795898,0.7904067039489746,0.8276774287223816,0.6868577599525452,0.814014732837677,0.7218202352523804,0.7728956937789917,0.7024396657943726,0.7748799920082092,0.7556067109107971,0.6127219796180725,0.8277497887611389,,,,,,,,,,,,,,,,
target-VAChT_tracer-feobv_n-18_dx-hc_pub-aghourian2017,0.09836199879646301,0.08925013989210129,0.08857453614473343,0.09018329530954361,0.08596090227365494,0.09142595529556274,0.10584495961666107,0.09643544256687164,0.09094472974538803,0.13245265185832977,0.1439085602760315,0.1301569789648056,0.1323583871126175,0.12239692360162735,0.12783382833003998,0.09432726353406906,0.11254891753196716,0.09368954598903656,0.10193681716918945,0.09925022721290588,0.09550447016954422,0.11653145402669907,0.11267340183258057,0.11174596846103668,0.14424826204776764,0.13614748418331146,0.10708563774824142,0.14040163159370422,0.12741118669509888,0.11736080795526505,0.10916314274072647,0.0959153026342392,0.09563077241182327,0.096577949821949,0.11034370213747025,0.09642088413238525,0.13913078606128693,0.10410445183515549,0.11162517219781876,0.1068592220544815,0.10315350443124771,0.1130809560418129,0.11079459637403488,0.11175783723592758,0.10461290180683136,0.09425261616706848,0.09910174459218979,0.09986788034439087,0.09534142166376114,0.11179590225219727,0.09427075833082199,0.08687098324298859,0.09220578521490097,0.0820925384759903,0.08885422348976135,0.08555929362773895,0.09378421306610107,0.09250637888908386,0.1307990700006485,0.1424081176519394,0.1297566145658493,0.1330970674753189,0.1267450451850891,0.11686311662197113,0.09367135167121887,0.12811578810214996,0.1023300513625145,0.1070956438779831,0.09054607897996902,0.09301669150590897,0.09290415048599243,0.11633634567260742,0.11041354387998581,0.1117156520485878,0.11514370143413544,0.144916832447052,0.12703301012516022,0.13396678864955902,0.1099437028169632,0.09556052088737488,0.10313708335161209,0.09402155876159668,0.10702776908874512,0.11068934202194214,0.10487484186887741,0.09956756234169006,0.13310420513153076,0.12837368249893188,0.10303842276334763,0.10219728201627731,0.09753504395484924,0.10978804528713226,0.11244680732488632,0.11890686303377151,0.11113046854734421,0.10776612907648087,0.09515012800693512,0.09804631024599075,0.09174884110689163,0.11082594096660614,0.17713214457035065,0.21144162118434906,0.24288520216941833,0.2467278093099594,0.542109489440918,,0.7012112736701965,0.6563004851341248,0.1761409193277359,0.20630007982254028,0.22443899512290955,0.2651827335357666,0.5547480583190918,,0.6929309964179993,0.6253664493560791
target-mGluR5_tracer-abp688_n-73_dx-hc_pub-smart2019,0.589474618434906,0.548088788986206,0.593924880027771,0.5256286859512329,0.5572406053543091,0.6275901198387146,0.7227349281311035,0.6043282747268677,0.6767316460609436,0.7600783109664917,0.7083496451377869,0.8016545176506042,0.6228682994842529,0.5707632899284363,0.5982018709182739,0.6433490514755249,0.7058238387107849,0.6468790173530579,0.6509815454483032,0.7233281135559082,0.6246473789215088,0.7099685668945312,0.6285876035690308,0.7689724564552307,0.7299898862838745,0.7817375063896179,0.6992512941360474,0.7712416648864746,0.7285591959953308,0.6546137928962708,0.6372480988502502,0.5778037309646606,0.6263383626937866,0.682762622833252,0.6899380087852478,0.7279974818229675,0.7889266014099121,0.6518821120262146,0.7186948657035828,0.7504395246505737,0.7255904674530029,0.7070314288139343,0.6611787676811218,0.7650514841079712,0.6058787703514099,0.6428331732749939,0.6495858430862427,0.6668065786361694,0.6550028324127197,0.8110681176185608,0.594348669052124,0.5884624719619751,0.6444931030273438,0.5203452706336975,0.6203329563140869,0.6040172576904297,0.6284700632095337,0.6203373670578003,0.7733972072601318,0.8054027557373047,0.8298003673553467,0.6465995907783508,0.6099337935447693,0.5587060451507568,0.6083194613456726,0.568422257900238,0.7585306763648987,0.6929212808609009,0.6831707954406738,0.6430591344833374,0.6514406800270081,0.7249316573143005,0.6183340549468994,0.7982557415962219,0.7960333228111267,0.8143658638000488,0.6999045014381409,0.6902831196784973,0.6348314881324768,0.5928866267204285,0.7224281430244446,0.7126362919807434,0.6429857611656189,0.6956955194473267,0.7116171717643738,0.6684281826019287,0.7547796368598938,0.7604209184646606,0.7365756630897522,0.7767091393470764,0.6670586466789246,0.6918661594390869,0.7650268077850342,0.6936264634132385,0.7002479434013367,0.7666804194450378,0.6453348994255066,0.6707382202148438,0.6680286526679993,0.7759010195732117,0.5314591526985168,0.5277454853057861,0.47649523615837097,0.44384637475013733,0.7556714415550232,,0.7052745223045349,0.6332448124885559,0.5379748344421387,0.5170003175735474,0.4839121699333191,0.44833967089653015,0.7541794776916504,,0.7125788331031799,0.6398168206214905
target-mGluR5_tracer-abp688_n-28_dx-hc_pub-dubois2015,0.6173844933509827,0.5867897272109985,0.6084718108177185,0.5915298461914062,0.575485348701477,0.6013480424880981,0.7096192240715027,0.6272976398468018,0.6272704005241394,0.7051323652267456,0.6799744367599487,0.7478197813034058,0.6328763365745544,0.5409626960754395,0.5591781139373779,0.6741697788238525,0.6841403245925903,0.6092425584793091,0.6173717975616455,0.6421806812286377,0.5793738961219788,0.6853419542312622,0.610593855381012,0.7351735234260559,0.6799445748329163,0.7615955471992493,0.7056472897529602,0.7428280115127563,0.6798719763755798,0.5963950753211975,0.6555809378623962,0.599061906337738,0.6642259955406189,0.6474449634552002,0.6945013999938965,0.658268928527832,0.715715765953064,0.6874879002571106,0.7161145210266113,0.7483774423599243,0.7095010876655579,0.7024966478347778,0.6716892123222351,0.7636329531669617,0.6567729711532593,0.6408855319023132,0.6417726278305054,0.6639013290405273,0.6074893474578857,0.7191940546035767,0.6108248233795166,0.5978332161903381,0.6542072892189026,0.5666303634643555,0.5943566560745239,0.5804879665374756,0.6334381699562073,0.5984484553337097,0.6917150616645813,0.7330585718154907,0.7377139329910278,0.6335910558700562,0.5793681144714355,0.5206860899925232,0.5401895046234131,0.5326287746429443,0.7279348373413086,0.6543198227882385,0.6248301267623901,0.5954143404960632,0.5757874846458435,0.6829643249511719,0.5936478972434998,0.718439519405365,0.754375696182251,0.7522537708282471,0.6663959622383118,0.6551098227500916,0.6507015824317932,0.6150922775268555,0.6958644390106201,0.6761128306388855,0.6599721312522888,0.6915227174758911,0.6864627599716187,0.620948314666748,0.7118908166885376,0.7284033298492432,0.6742131114006042,0.7348371744155884,0.6891076564788818,0.6729153990745544,0.734359622001648,0.6853822469711304,0.6908432245254517,0.7519093751907349,0.6277907490730286,0.6436383128166199,0.6172013282775879,0.7110456228256226,0.5908833742141724,0.5633122324943542,0.5420287251472473,0.45782211422920227,0.7832273244857788,,0.73396235704422,0.6938629150390625,0.5846152901649475,0.5474469065666199,0.5487123727798462,0.505171000957489,0.7955283522605896,,0.7330216765403748,0.7250217795372009
target-CB1_tracer-fmpepd2_n-22_dx-hc_pub-laurikainen2019,0.49136754870414734,0.47478029131889343,0.49252456426620483,0.5030199885368347,0.46078014373779297,0.46825549006462097,0.6219984292984009,0.5246012210845947,0.5746406316757202,0.6697614789009094,0.5069057941436768,0.6869008541107178,0.5911171436309814,0.582286536693573,0.5765701532363892,0.620692789554596,0.6779806017875671,0.5999466776847839,0.5543062090873718,0.7307541966438293,0.6415213346481323,0.6633802056312561,0.6236935257911682,0.7179827094078064,0.6568499803543091,0.6470332741737366,0.7637712359428406,0.5636345148086548,0.5602965354919434,0.6637462377548218,0.6685486435890198,0.4884355962276459,0.6415734887123108,0.6358073353767395,0.732344388961792,0.6745366454124451,0.5937051177024841,0.6450797915458679,0.6231017708778381,0.6831422448158264,0.687693178653717,0.6966854333877563,0.7536680102348328,0.6828879117965698,0.7508431673049927,0.7103251218795776,0.723267138004303,0.656055748462677,0.5032361149787903,0.6862174272537231,0.5097623467445374,0.4905901253223419,0.6417404413223267,0.5339701771736145,0.47980234026908875,0.477908730506897,0.614706814289093,0.5456932783126831,0.61798495054245,0.5862431526184082,0.7018441557884216,0.6101818680763245,0.6158822178840637,0.6153085827827454,0.6347506046295166,0.5841134786605835,0.7268494963645935,0.6391034722328186,0.6540113091468811,0.6058135628700256,0.6960577964782715,0.6523280739784241,0.6472839713096619,0.7161076664924622,0.753258466720581,0.6642218828201294,0.5848392844200134,0.5913600325584412,0.6646410822868347,0.5041618347167969,0.7980069518089294,0.7558515071868896,0.7453555464744568,0.737400233745575,0.7902226448059082,0.7591716051101685,0.6143319010734558,0.5639262795448303,0.6822278499603271,0.7588350772857666,0.6632317304611206,0.5931126475334167,0.6155080199241638,0.665884256362915,0.7287658452987671,0.6779138445854187,0.7284830808639526,0.6536924839019775,0.5282517671585083,0.6602751016616821,0.3848661482334137,0.4774070382118225,0.36847934126853943,0.3382965624332428,0.6502138376235962,,0.8303978443145752,0.5255738496780396,0.39472469687461853,0.4722590446472168,0.38463151454925537,0.3423672616481781,0.6843343377113342,,0.8100723624229431,0.5164003372192383
